data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;ST
0.805106854;0.806096209;0.805568389;0.804521795;0.805275124;0.802403814;0.799766895;0.797327951;0.794772634;0.791405522;0.788817167;0.784781658;0.781859682;0.777542967;0.77187948;0.767308954;0.763805983;0.757649668;0.752742298;0.747561709;0.74338185;0.737819357;0.733219471;0.729521239;0.724462524;0.72027572;0.714292982;0.709777051;0.705813493;0.702701707;0.699175153;0.694267958;0.693461635;0.691119979;0.685645751;0.684664601;0.681337617;0.679618547;0.680258657;0.67608096;0.676176603;0.67714457;0.675643813;0.675019933;0.675273009;0.676401345;0.675061604;0.677954234;0.678375976;0.679685979;0.681901467;0.684153696;0.685655231;0.68819923;0.690146497;0.693067712;0.697534301;0.70088966;0.705907047;0.709667384;0.711717485;0.717033841;0.720851079;0.725566923;0.731194363;0.73539483;0.740545799;0.744308896;0.749059284;0.754817582;0.759224367;0.762263208;0.768780096;0.77396807;0.777792445;0.781924615;0.786278089;0.790963163;0.794215244;0.795942469;0.79879038;0.800014534;0.802359641;0.802780475;0.805969617;0.806832032;0.805397669;0.805010066;0.80566372;0.804020209;0.803414126;0.800474479;0.798548429;0.797635162;0.794302527;0.789322938;0.787053442;0.782527231;0.78000492;0.775074881;0.770502496;0.767021451;0.762164335;0.757032608;0.753221585;0.749103063;0.742669973;0.739139307;0.733269754;0.728364914;0.723650904;0.718988808;0.714766362;0.710871824;0.706322557;0.703880741;0.698309417;0.695874937;0.693694537;0.690246122;0.687089636;0.684898623;0.680140674;0.679821093;0.676952872;0.675003069;0.673948273;0.673772847;0.6716459;0.67269279;0.671792577;0.67176195;0.67260292;0.67302156;0.673565136;0.673678232;0.674670196;0.676558746;0.679362391;0.680565677;0.684119688;0.685860488;0.68842225;0.689896747;0.69497743;0.697329251;0.700702137;0.705157567;0.708759531;0.713395892;0.717123068;0.722119206;0.726029231;0.730868623;0.736669058;0.741078233;0.746482805;0.7505186;0.755584084;0.759281941;0.764041281;0.767418727;0.771880143;0.777472518;0.781674691;0.784413069;0.789049131;0.791367701;0.796901758;0.798914103;0.800771517;0.803637922;0.804174866;0.805745368;0.805020921;608.0542519;8;0.271;1.839396448;0.835051546;5.474784517;-1.606666667;72.8
0.801747904;0.802678089;0.801305483;0.800966143;0.79828996;0.797789761;0.795969997;0.792891586;0.79078948;0.789537857;0.784353505;0.780324711;0.777405104;0.773083352;0.769850928;0.765245948;0.759297276;0.754408132;0.750548932;0.745325155;0.74109774;0.735482364;0.732473461;0.727115582;0.721962297;0.717850956;0.714360055;0.709786725;0.705472711;0.702145253;0.699887163;0.69491699;0.692914359;0.69059287;0.686113056;0.6850783;0.68149264;0.681555175;0.680513706;0.677687385;0.676334117;0.677251251;0.675703221;0.675033123;0.67523601;0.676315441;0.674929067;0.677772366;0.678142078;0.679402942;0.681568641;0.682208281;0.685211148;0.686672886;0.689074458;0.692452253;0.6968506;0.698840417;0.701570684;0.705149526;0.709781481;0.714862338;0.718635687;0.723015084;0.726532787;0.73068211;0.735782719;0.739482871;0.744159759;0.749844052;0.754164162;0.757116247;0.76353159;0.766149954;0.770143748;0.774606808;0.777978141;0.782478115;0.785155583;0.787020128;0.789623412;0.79296595;0.794116115;0.796271585;0.796080839;0.79691657;0.798780114;0.798336762;0.795593204;0.797215722;0.793942625;0.793501547;0.791476106;0.787962159;0.787003919;0.782129337;0.779486794;0.775466404;0.772121166;0.768105651;0.763560389;0.760096306;0.755253731;0.75146299;0.746304327;0.742168577;0.739027775;0.733752726;0.728593799;0.723636681;0.720441887;0.716509376;0.711943777;0.708936229;0.705475071;0.701143388;0.697655602;0.69501265;0.69137596;0.689765774;0.6871182;0.682688639;0.680569797;0.680197725;0.677275186;0.675384795;0.674168846;0.673945738;0.674592712;0.672765964;0.67181896;0.671742165;0.67253462;0.674201575;0.673398999;0.6751324;0.677804013;0.679352978;0.678993091;0.682687257;0.683824455;0.685887414;0.688909707;0.692270585;0.694254756;0.698863115;0.702184946;0.704219892;0.708981417;0.712492576;0.716894927;0.720752921;0.726047885;0.7308393;0.734222505;0.738571866;0.743914392;0.747880193;0.752872358;0.756494012;0.761169581;0.766931035;0.768825821;0.774316007;0.778410963;0.781194699;0.784789728;0.7883344;0.7915967;0.794891242;0.797640091;0.797111386;0.800956799;0.802479668;0.801700669;609.0542417;8;0.27;1.809865943;0.841995842;5.43097505;-1.646666667;72.8
0.806781665;0.807791053;0.806505278;0.806261307;0.803684643;0.803502611;0.801590899;0.798636589;0.796208367;0.792484584;0.788577919;0.785862006;0.780522755;0.776166122;0.772974612;0.768414955;0.762515692;0.757678554;0.75387233;0.748708376;0.742178346;0.738070691;0.73204989;0.7284038;0.723321553;0.719144648;0.713991513;0.71106767;0.704700339;0.701131908;0.698960474;0.694075915;0.692358892;0.687507921;0.685505027;0.684541063;0.681026059;0.678449414;0.676789294;0.676021013;0.676130913;0.673767394;0.67562628;0.675018668;0.675283951;0.673085684;0.675102652;0.674645782;0.675543949;0.676362652;0.678568394;0.681699461;0.685560333;0.687321198;0.689798248;0.693255178;0.695118721;0.699513533;0.702318211;0.706104559;0.710441155;0.713399339;0.719618253;0.724351337;0.72764075;0.732355477;0.737025154;0.743160938;0.747921313;0.751310734;0.755712287;0.761156514;0.765249555;0.770413832;0.774217591;0.779127779;0.782639923;0.785541381;0.789752438;0.792167354;0.794956048;0.797641046;0.79882938;0.801031956;0.800892755;0.80178927;0.803715245;0.803345368;0.802669008;0.802385246;0.799847151;0.79886081;0.796941477;0.793650752;0.790118364;0.787733937;0.78381589;0.781027987;0.776785787;0.772567895;0.769116257;0.763381569;0.76004066;0.754670162;0.74956139;0.745478601;0.74213236;0.736647363;0.7320803;0.727191411;0.723234335;0.718246509;0.714434088;0.709745652;0.706039582;0.701512052;0.698072023;0.695657313;0.692591547;0.690067664;0.686926668;0.684751587;0.681237987;0.679710396;0.676856607;0.674920764;0.674718939;0.673722961;0.674432817;0.67266901;0.67178464;0.671769942;0.672624667;0.674354816;0.673615034;0.67374412;0.67569277;0.676889502;0.679472933;0.681684799;0.684446492;0.686583538;0.689684553;0.692894872;0.695194302;0.697565741;0.702972875;0.705439249;0.709885381;0.713726374;0.717917849;0.723280254;0.727201803;0.732058334;0.735599005;0.742305381;0.747728502;0.751790244;0.756880465;0.760603756;0.765393749;0.768802645;0.773298511;0.778805983;0.783171524;0.785952786;0.790648512;0.792967196;0.796259166;0.800520399;0.802385097;0.80506215;0.805808982;0.807393643;0.806683681;610.0542297;8;0.27;1.833275404;0.83677686;5.462524525;-1.636666667;72.8
0.801706454;0.80250609;0.801007983;0.800539294;0.797735736;0.795937541;0.795155459;0.791946457;0.78971049;0.787298159;0.784585747;0.780427329;0.776081727;0.771257019;0.767120904;0.762416994;0.758768428;0.75376104;0.749782753;0.744439669;0.740091388;0.734364712;0.729592732;0.725762361;0.720493067;0.71397962;0.711414854;0.705865204;0.703522595;0.698153741;0.695857898;0.691206693;0.690427919;0.687471404;0.685406844;0.680778046;0.680187658;0.677832864;0.676004331;0.675069732;0.675014253;0.672485077;0.672804854;0.673401354;0.673496158;0.671127017;0.672967337;0.675693217;0.675943434;0.677080076;0.679116299;0.679841589;0.682484851;0.683799522;0.688177048;0.690825735;0.693488292;0.696081642;0.701344631;0.70494909;0.708969304;0.711760948;0.717813374;0.722374124;0.725487314;0.729632286;0.734505086;0.740447045;0.745009747;0.748193463;0.752381144;0.757604281;0.763896372;0.767683485;0.772428807;0.776878258;0.779103531;0.782253286;0.786321482;0.789152295;0.791666203;0.793734871;0.7947525;0.796781319;0.799814354;0.800512755;0.798904579;0.798336381;0.798800063;0.796960044;0.796145298;0.796358669;0.79364882;0.789687164;0.787897702;0.785351988;0.781842376;0.77831847;0.773907479;0.77061629;0.765911006;0.762295136;0.757306129;0.753375165;0.748079691;0.743812884;0.73817904;0.734929085;0.729867442;0.724794747;0.720655296;0.715952815;0.712769228;0.708983893;0.70368541;0.701649453;0.698058079;0.692847807;0.691015093;0.687334113;0.684548601;0.682576398;0.679786718;0.679314697;0.676288552;0.674832871;0.672982204;0.672657846;0.673202908;0.671273581;0.670221728;0.670037996;0.670721253;0.672277074;0.673554284;0.674681351;0.675522818;0.677257099;0.678899285;0.680008898;0.682302622;0.683919604;0.688894379;0.689634544;0.693649787;0.69670783;0.699891978;0.704147097;0.708298116;0.711701478;0.715994319;0.72012999;0.724925386;0.729599784;0.732864212;0.737385721;0.742308115;0.748534879;0.75100124;0.756907294;0.761455877;0.764624049;0.770044289;0.774226102;0.778182183;0.782399825;0.784286754;0.789069769;0.79232351;0.793106895;0.794818252;0.797532108;0.799724179;0.799309308;0.801740096;611.0542331;8;0.27;1.808130213;0.83991684;5.387578892;-1.631666667;72.8
0.803450309;0.8044608;0.803172062;0.802920279;0.800466862;0.80057127;0.798200695;0.795219522;0.793218983;0.789807159;0.787267593;0.78234989;0.777903175;0.773657322;0.770495801;0.76596084;0.76008634;0.755271908;0.751484178;0.746330549;0.741915915;0.736634219;0.732053109;0.726051801;0.720966655;0.716782408;0.71349237;0.708684807;0.704731931;0.701060671;0.696906724;0.694016593;0.690181629;0.687343709;0.685462384;0.682804811;0.680993098;0.678421743;0.676766142;0.676002295;0.676116558;0.673757962;0.672284845;0.672960373;0.671952731;0.673093894;0.675115155;0.674662624;0.675082863;0.676389024;0.678599357;0.681735131;0.682320695;0.684055787;0.688646319;0.691457744;0.694081198;0.697039616;0.702285374;0.705926383;0.708022376;0.713111757;0.717233748;0.721981203;0.725735077;0.729502233;0.734671155;0.74080484;0.745564255;0.748946453;0.753341771;0.758775466;0.762848772;0.768001231;0.771780007;0.77615666;0.778584471;0.782165903;0.786195436;0.787892082;0.790563354;0.794201119;0.795418434;0.797646397;0.797525907;0.798438784;0.800376258;0.80001262;0.797349074;0.795913208;0.795097748;0.795511324;0.792587361;0.789233395;0.787306494;0.783427395;0.781119175;0.775803274;0.771641351;0.768585757;0.764114366;0.760726735;0.755951562;0.752234996;0.74714582;0.743080258;0.737645668;0.733200802;0.727529706;0.724786961;0.71863264;0.715489852;0.710990892;0.707376614;0.702244669;0.700377125;0.696949692;0.691896743;0.690136503;0.686370175;0.683291083;0.681170616;0.679974588;0.676216229;0.676826965;0.674896327;0.673862394;0.670347054;0.671074129;0.669324566;0.671782516;0.670023866;0.672631047;0.671018808;0.672768218;0.673764099;0.674776103;0.676681945;0.676113772;0.679782045;0.680953575;0.684348107;0.68610135;0.690153572;0.694557863;0.697116864;0.700521149;0.704769345;0.70747713;0.711068506;0.715543868;0.72091532;0.724841566;0.72970601;0.733161683;0.739950365;0.742991947;0.749423545;0.754101356;0.75821494;0.762982778;0.766372905;0.770845488;0.775125315;0.77821505;0.783401408;0.787120931;0.789619503;0.792808845;0.797102266;0.798991601;0.801888271;0.802453705;0.804051388;0.803349027;612.0542216;8;0.27;1.81267953;0.840248963;5.339799836;-1.65;72.8
0.808417144;0.809361269;0.808012074;0.807702591;0.805068014;0.803448806;0.802857515;0.799847991;0.797824735;0.793267746;0.789632593;0.786933149;0.782348825;0.777975681;0.774696366;0.77004945;0.764069661;0.759157459;0.755280651;0.750043103;0.745810009;0.740194815;0.73554865;0.730676408;0.725711704;0.72011158;0.716774782;0.711926901;0.707935835;0.704799862;0.70004637;0.698533061;0.694561346;0.691594297;0.689173312;0.685034945;0.68490541;0.682236245;0.680486977;0.679638869;0.67857466;0.677239461;0.675696995;0.675031741;0.675239467;0.676324444;0.678292579;0.677791192;0.678166235;0.679432604;0.681603521;0.684702008;0.685257688;0.690274767;0.692730453;0.695903318;0.696921468;0.701259918;0.70517483;0.708992719;0.713928205;0.717223771;0.72099389;0.725663201;0.731244492;0.735395251;0.740504035;0.744217706;0.748916539;0.754627856;0.758982617;0.763554543;0.768435618;0.773563296;0.777331741;0.782210917;0.784816304;0.788009829;0.792127955;0.795171583;0.797950251;0.799751629;0.80085845;0.802982488;0.802766639;0.803588222;0.805444921;0.805004163;0.802815448;0.803913652;0.799899189;0.800265268;0.798261892;0.793905306;0.790491612;0.788046458;0.78604174;0.780566916;0.776257177;0.773065071;0.768463453;0.764955873;0.760070359;0.754392761;0.751061205;0.744526192;0.741384431;0.736858915;0.730948192;0.725993428;0.721979328;0.716521635;0.711961495;0.708828177;0.705502928;0.701176465;0.69769403;0.692753066;0.691305983;0.687291117;0.684615523;0.681791336;0.680524826;0.678861276;0.677241048;0.675243949;0.67414573;0.673927619;0.671231337;0.672757824;0.671816195;0.671744238;0.672541539;0.670867778;0.67341641;0.67348691;0.674434776;0.676274896;0.679031793;0.679238771;0.682089361;0.685943079;0.688897136;0.68972016;0.694330491;0.696621658;0.699930505;0.704318159;0.708958164;0.712473858;0.71688168;0.722186085;0.72604593;0.730842233;0.736593796;0.74095666;0.746309877;0.750298581;0.755311437;0.759765627;0.763659613;0.769458544;0.77389452;0.777780837;0.783636867;0.786360328;0.789474943;0.792540385;0.798396758;0.79918456;0.800987182;0.803804341;0.804287379;0.805808855;0.808366168;613.0542171;8;0.27;1.839395634;0.835051546;5.532626951;-1.646666667;72.8
0.805045869;0.802539384;0.804409549;0.803977096;0.801216135;0.799464675;0.79873355;0.795580949;0.793406958;0.790897944;0.788152289;0.783965205;0.780086152;0.775356153;0.770608639;0.76589464;0.762240559;0.757234784;0.753263444;0.747928765;0.743599155;0.737885074;0.733140158;0.728664604;0.724095373;0.719762783;0.716330715;0.711469714;0.707296358;0.70356318;0.701184358;0.696092464;0.694468315;0.692083438;0.687920431;0.685831817;0.684600287;0.682829425;0.680984605;0.68003981;0.676621396;0.677453791;0.675817728;0.675059584;0.67517663;0.676170356;0.67804424;0.677448998;0.679930117;0.682304486;0.684287282;0.683970719;0.68792611;0.689329653;0.691673754;0.694998489;0.697816861;0.700990099;0.704668256;0.708133167;0.71208821;0.71762798;0.721058849;0.7251961;0.728998562;0.735413019;0.738060315;0.744030734;0.748628012;0.753271361;0.756083259;0.761355606;0.767703546;0.770265786;0.775265008;0.778611092;0.782435352;0.786385397;0.789608998;0.791092229;0.793557448;0.796995842;0.798016819;0.80004896;0.799739022;0.800460658;0.80221572;0.801668399;0.8021587;0.800350744;0.799242699;0.796457865;0.794347509;0.792557909;0.789722728;0.786324101;0.782244474;0.779309371;0.774906943;0.771625389;0.766931823;0.762695773;0.758355797;0.754441757;0.749162118;0.744911778;0.739297825;0.734677474;0.731027895;0.72597566;0.721861219;0.717618956;0.71364741;0.710268126;0.704949449;0.700575149;0.696995438;0.694257853;0.692370335;0.688295464;0.686078184;0.682720403;0.681348706;0.680126854;0.677861648;0.67576851;0.674573919;0.674261365;0.671471112;0.672908685;0.671874542;0.671710483;0.67241575;0.673998659;0.673108192;0.673084819;0.677055843;0.675681509;0.6783384;0.681932686;0.682971164;0.684931224;0.687848938;0.691763019;0.694697747;0.697103137;0.702218002;0.704450305;0.707931323;0.712814136;0.71712249;0.71996957;0.726092898;0.73078892;0.734079577;0.738335125;0.743576211;0.749830337;0.752332865;0.7582722;0.762861926;0.766068193;0.770350699;0.775410754;0.779764709;0.782306604;0.786901644;0.789089441;0.792246916;0.796369132;0.798083954;0.800807715;0.801194103;0.802612931;0.805065218;614.0542054;8;0.27;1.824485693;0.838509317;5.469590194;-1.643333333;72.8
0.800079191;0.801001658;0.802416258;0.800279004;0.799953329;0.7982917;0.794817674;0.794242059;0.792036571;0.788304556;0.784139366;0.781649284;0.776208271;0.774366387;0.768670886;0.764067236;0.760528745;0.755627035;0.751454483;0.746522243;0.739922983;0.736665472;0.732004973;0.726465779;0.72161831;0.717959284;0.713143929;0.709878203;0.705509612;0.702223107;0.698723558;0.694978482;0.6910522;0.688126687;0.686159764;0.685118626;0.681526597;0.678879368;0.679141077;0.676306308;0.676348912;0.675443111;0.675709188;0.675032489;0.675233255;0.676308303;0.674915462;0.677754414;0.67812158;0.679375867;0.681534248;0.683629422;0.685170373;0.687592511;0.689497814;0.692390899;0.696786529;0.700114063;0.705008269;0.708801461;0.710804248;0.715700868;0.719839328;0.724503023;0.728294947;0.734219732;0.738399008;0.743013968;0.747701822;0.751011219;0.756005388;0.760701055;0.767141478;0.769792806;0.773507006;0.778324565;0.781744746;0.786291854;0.789397442;0.792043689;0.794592998;0.79749361;0.799222452;0.80015376;0.801124364;0.801940077;0.800452828;0.800002799;0.800590965;0.798875562;0.798187563;0.795163835;0.794192295;0.792127044;0.78868621;0.786211638;0.782254148;0.777076821;0.775112694;0.769414733;0.767326468;0.761365789;0.756503975;0.752696137;0.747524513;0.743378111;0.739374767;0.733912342;0.729774047;0.724814408;0.720783872;0.715555867;0.713116703;0.709035444;0.704248335;0.699903298;0.696399707;0.692901826;0.691440235;0.687264571;0.684094999;0.681888612;0.680610395;0.677354893;0.677306756;0.675300403;0.674190501;0.670770242;0.671256587;0.66943637;0.67182201;0.671738664;0.669189919;0.67084629;0.671323569;0.673442596;0.674380574;0.67621279;0.677253371;0.679154294;0.680911087;0.682650275;0.68521693;0.689178636;0.692726725;0.695233949;0.69858404;0.702775306;0.705536852;0.711323851;0.715721577;0.718661287;0.722513138;0.727300915;0.733032984;0.737377345;0.742708348;0.746663762;0.751638627;0.755248102;0.759904745;0.765399307;0.770024629;0.772988838;0.777056635;0.779652517;0.784342683;0.78827424;0.78992162;0.794154508;0.795977507;0.798807613;0.799297089;0.800818307;0.800035228;615.0541997;8;0.27;1.814675634;0.840248963;5.435435171;-1.653333333;72.8
0.801729525;0.799274538;0.801191319;0.800802553;0.798078735;0.796362646;0.795547198;0.792532277;0.789988744;0.786249721;0.783640374;0.779572132;0.776615373;0.77225396;0.768462003;0.764337658;0.758348273;0.753418477;0.749517935;0.744252534;0.739982663;0.734323911;0.73133756;0.725867661;0.720667959;0.71667175;0.712969401;0.708573828;0.704192356;0.700893301;0.698392852;0.69362205;0.691184623;0.688797412;0.684745949;0.683685137;0.680072635;0.67945483;0.678459199;0.675399366;0.674790315;0.675673765;0.674085947;0.673377524;0.673540972;0.674576504;0.676228274;0.675938987;0.676259423;0.677464022;0.679570572;0.682604932;0.683090575;0.688027006;0.68992946;0.690105911;0.694422612;0.697963927;0.702469728;0.706174757;0.708603065;0.713849212;0.717588173;0.722221264;0.725399675;0.73161706;0.734801467;0.740580282;0.745215063;0.748478269;0.752746652;0.758049811;0.76199369;0.767004651;0.7707909;0.775382493;0.77871682;0.78144458;0.785594014;0.78764566;0.790211536;0.793254621;0.794355084;0.796461538;0.796222751;0.797009993;0.79882575;0.798334871;0.796173245;0.797117513;0.796380526;0.793307267;0.791232963;0.787403362;0.786662665;0.784126711;0.780196522;0.774860626;0.773034736;0.76921048;0.765218013;0.759682305;0.756781099;0.750523252;0.747714112;0.741148915;0.737967117;0.733403184;0.729807457;0.724804476;0.720739867;0.715231197;0.710618579;0.707738274;0.704051735;0.699668568;0.697859515;0.693427331;0.69008519;0.688059975;0.685348226;0.683453125;0.679744289;0.678785126;0.675835117;0.676055419;0.672670568;0.672411172;0.673024973;0.671163322;0.670175854;0.670058601;0.670810116;0.672433554;0.671581902;0.674971862;0.67588431;0.677690244;0.677825662;0.680585021;0.681655931;0.683648312;0.688144525;0.690538581;0.693047929;0.697793331;0.701076165;0.705381577;0.706840294;0.711456372;0.715817921;0.721075461;0.72488971;0.729635775;0.732974794;0.737277986;0.742566331;0.746482457;0.75141624;0.756729195;0.760001605;0.765289556;0.769037057;0.772534417;0.777758686;0.781647133;0.782953845;0.787600552;0.790907224;0.792681723;0.794474328;0.797268833;0.797722668;0.799203709;0.801714004;616.0541594;8;0.27;1.805211484;0.83991684;5.414823994;-1.645;72.8
0.803431555;0.80106405;0.803071611;0.800814581;0.800149448;0.798533693;0.797934054;0.794900587;0.792727705;0.788282975;0.784612823;0.78186761;0.777037995;0.772761623;0.76956963;0.765001735;0.759094485;0.754247193;0.750426162;0.745237426;0.741044596;0.735469516;0.730851401;0.727170714;0.722053633;0.715461588;0.712568777;0.707276897;0.703277852;0.700126467;0.697527003;0.693884638;0.690747846;0.68842567;0.684310341;0.683053975;0.679523684;0.679347405;0.678420834;0.675430881;0.67454975;0.67216202;0.673992963;0.673358099;0.673594157;0.674702606;0.673343036;0.676214416;0.676609669;0.677890572;0.68007768;0.679724487;0.683759799;0.685235901;0.687771786;0.691042334;0.695455985;0.697156806;0.701327782;0.704941783;0.709403812;0.714440486;0.717479233;0.721653231;0.726492807;0.730682092;0.735814848;0.739552453;0.744268011;0.749984682;0.75434711;0.757334006;0.763789898;0.767151846;0.772659575;0.776655309;0.779036765;0.782957647;0.786561231;0.788214909;0.790844173;0.794440556;0.795617817;0.797803966;0.7976434;0.798514354;0.800412235;0.800006565;0.797303473;0.798430779;0.79497094;0.794910461;0.791924819;0.788983974;0.786589249;0.783094937;0.780347838;0.777529837;0.773355834;0.768448683;0.763338282;0.759805613;0.755000777;0.751251975;0.746130588;0.742030618;0.736563365;0.732083573;0.728568944;0.72364297;0.71729969;0.714223825;0.709684697;0.706028601;0.703256219;0.698940453;0.695465788;0.69044815;0.689071908;0.684974002;0.681879791;0.67974308;0.678529544;0.674751708;0.67534222;0.673387593;0.672328458;0.670080655;0.669487674;0.667707966;0.670132052;0.670088703;0.67091271;0.669263248;0.6690244;0.671920665;0.672887419;0.674745124;0.675303898;0.677733272;0.679103115;0.683480828;0.683858332;0.687837957;0.691160808;0.695155781;0.698464163;0.702848893;0.706444187;0.710002203;0.714443483;0.719380303;0.723677998;0.728186132;0.73191689;0.736299455;0.741668219;0.745659851;0.750671639;0.756740192;0.760623851;0.764784643;0.769198405;0.772193982;0.778636787;0.781550202;0.783975076;0.787613407;0.7910134;0.7939223;0.79578953;0.798664045;0.799198187;0.800763799;0.803357772;617.0541587;8;0.27;1.806903159;0.838174274;5.573987651;-1.641666667;72.8
0.805085412;0.80603038;0.804677578;0.804359981;0.801713392;0.800427372;0.79946405;0.796428432;0.794374001;0.792014726;0.786796496;0.783353537;0.779805558;0.775466864;0.772217258;0.767601037;0.761645245;0.756753216;0.752891215;0.74766824;0.743441367;0.737838309;0.732213411;0.727131326;0.721987732;0.717746627;0.71440341;0.709611757;0.705536523;0.701999401;0.699753838;0.694795457;0.690885182;0.688125575;0.686025552;0.685000834;0.681424879;0.678790126;0.677073022;0.676249082;0.676304272;0.673886831;0.675692097;0.675030653;0.675242186;0.672991307;0.674953885;0.677806004;0.678185553;0.679455941;0.681630963;0.681268394;0.685294304;0.686766274;0.689178457;0.692567288;0.696877229;0.698681738;0.70394104;0.707509163;0.709962964;0.714823508;0.719052937;0.723286984;0.728877969;0.73304141;0.738148048;0.741864628;0.74656178;0.752262491;0.756610363;0.761999602;0.766031917;0.771147277;0.774892846;0.778833347;0.783202403;0.787790016;0.788571237;0.792555426;0.795284353;0.796378161;0.798586776;0.799596637;0.802752972;0.803578955;0.802105407;0.801671352;0.802275683;0.800580778;0.799913963;0.796915028;0.794919212;0.7933624;0.790525332;0.787328176;0.783348649;0.779026505;0.776205239;0.770509394;0.768423054;0.762470143;0.757610632;0.753811831;0.748644648;0.744509504;0.739000471;0.734488694;0.730945115;0.725994197;0.721984716;0.716531279;0.711975436;0.708743165;0.705524846;0.701202489;0.697724264;0.692692657;0.690813203;0.687091898;0.684663665;0.681751481;0.680489443;0.676665061;0.677214189;0.675221763;0.674127543;0.672553234;0.67122096;0.669413524;0.671814019;0.67174587;0.669209538;0.670877223;0.673430108;0.673504532;0.674456387;0.676300576;0.678390831;0.679273531;0.682036075;0.68377093;0.686323554;0.689363576;0.693837622;0.696686831;0.700001577;0.70389658;0.708939869;0.712459414;0.716871258;0.720994216;0.726044392;0.73084454;0.734237371;0.738598181;0.743950497;0.750318846;0.753289722;0.758986989;0.763694766;0.767020778;0.771980282;0.776972249;0.780716103;0.784622362;0.787614537;0.791705989;0.794948765;0.797941628;0.800935076;0.800432889;0.804277016;0.805802868;0.80503164;618.054158;8;0.27;1.825560176;0.838509317;5.605075491;-1.656666667;72.8
