data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST;;;;
0.911733911;0.912720764;0.911549682;0.911555028;0.909371761;0.904953395;0.902714215;0.899472588;0.894938309;0.889798526;0.885468745;0.877335949;0.873051715;0.865052046;0.858338178;0.852856407;0.846158425;0.838257529;0.831527512;0.823562542;0.816713617;0.808587945;0.801523098;0.794902735;0.788086244;0.781667103;0.773872157;0.769286749;0.763269985;0.758145821;0.7532587;0.748062059;0.743043949;0.738855343;0.736044108;0.733011575;0.730218834;0.727084373;0.724934874;0.723748951;0.720151173;0.720857758;0.719152803;0.718382952;0.718546106;0.719639973;0.721671869;0.721291961;0.725229986;0.726757966;0.727805801;0.729286161;0.73377394;0.736348843;0.742405686;0.744475858;0.749784853;0.754471965;0.758231202;0.765889871;0.76981516;0.77682037;0.782863313;0.789624525;0.795004947;0.803757984;0.809834019;0.817326811;0.824557723;0.830530913;0.837645736;0.845943345;0.853040496;0.858931301;0.866070166;0.871999662;0.879234514;0.884839292;0.887663561;0.893427309;0.898160802;0.901488357;0.903299623;0.907656969;0.906899978;0.907496862;0.908907342;0.908334862;0.908938265;0.907379212;0.903637612;0.901042128;0.896989533;0.892556488;0.88945641;0.884847275;0.879072317;0.874461251;0.86870983;0.861653594;0.855882739;0.848888189;0.840694351;0.833727552;0.827937308;0.820905467;0.812633953;0.806306306;0.799376691;0.793842221;0.785600259;0.780224595;0.773455772;0.768009506;0.762755842;0.758767063;0.753332402;0.746536465;0.744048877;0.738943641;0.734940543;0.731991895;0.730054828;0.725632242;0.725453638;0.722411203;0.718356431;0.717842682;0.718257497;0.716260315;0.715196425;0.715058574;0.715846811;0.71756859;0.718762067;0.720480183;0.721669425;0.723818617;0.726948488;0.727599409;0.732561345;0.735416057;0.739123555;0.743920055;0.746273552;0.753058469;0.757653691;0.761933158;0.766535054;0.774414766;0.779821005;0.786002283;0.792080451;0.799173207;0.804953027;0.811799323;0.81974223;0.826440127;0.831890695;0.840928134;0.846328457;0.852944618;0.860829298;0.867514861;0.872957548;0.879723327;0.884218694;0.889383612;0.894615999;0.899007453;0.90249268;0.904739441;0.90813313;0.909343442;0.91172464;254.0570605;8;0.267;2.505968087;0.787934186;6.725805781;-1.723333333;;0.119371594;56.9519518;;;;
0.913423943;0.91447742;0.913375261;0.912446927;0.911341773;0.906999832;0.904383767;0.90148355;0.897182761;0.89157109;0.8872809;0.87947694;0.874944601;0.866988034;0.860316948;0.854879239;0.845825627;0.840377702;0.831321646;0.825072832;0.816627002;0.810920457;0.803908289;0.795738378;0.788776959;0.783211281;0.776457612;0.771851542;0.766049917;0.75855906;0.754365743;0.748585343;0.743641567;0.73995053;0.737305738;0.733775114;0.731557847;0.728463961;0.726356913;0.725214277;0.721660914;0.722412283;0.720754584;0.720035058;0.72024919;0.721396573;0.720135003;0.723163728;0.723783287;0.725352939;0.727892156;0.731427792;0.735457345;0.73808386;0.741199745;0.745381401;0.750681246;0.755476497;0.76103612;0.766083114;0.771929834;0.776835622;0.784860769;0.791030325;0.797302984;0.803751623;0.81124258;0.817436928;0.824724894;0.8331403;0.840331151;0.846299614;0.853462986;0.861878445;0.866632788;0.872634452;0.879948815;0.885966267;0.890884444;0.894385342;0.899207997;0.902628022;0.904200104;0.907742948;0.908385333;0.908862665;0.910513131;0.91000405;0.909101215;0.905839132;0.905509202;0.902986274;0.898220663;0.894563074;0.888570124;0.883988985;0.879732462;0.873757829;0.868010947;0.861031793;0.855331495;0.848407664;0.840280923;0.833381803;0.827652467;0.820682216;0.812472907;0.80702595;0.79933363;0.794346319;0.786053435;0.780346302;0.773630446;0.768968308;0.763039842;0.756721294;0.751284615;0.74764307;0.743050067;0.740119931;0.736155928;0.733244784;0.727845257;0.726961108;0.723597249;0.72122279;0.719809264;0.719337921;0.716450181;0.71784785;0.716831983;0.716744242;0.717585846;0.716016985;0.718725736;0.719016571;0.720249793;0.722439556;0.725609352;0.729233037;0.731489609;0.734192782;0.737936625;0.742770147;0.748283872;0.752115683;0.756614879;0.76232012;0.768679566;0.773489175;0.77892973;0.785920388;0.792055252;0.79920235;0.805926191;0.811946193;0.819950845;0.826709812;0.834626302;0.841324783;0.84923589;0.855949625;0.861435945;0.868195325;0.873715234;0.880563018;0.886145695;0.890392563;0.895998493;0.900205305;0.903903618;0.906927106;0.909658384;0.910929251;0.913373195;255.0570681;8;0.266;2.515010784;0.788321168;7.004152459;-1.728333333;;0.118942395;56.9064969;;;;
0.910077719;0.911094894;0.909952772;0.908658311;0.907624348;0.903428979;0.900772383;0.897915112;0.893465393;0.890014661;0.883801379;0.878262584;0.871496082;0.866019803;0.859325841;0.853865306;0.844790277;0.839316687;0.832611474;0.824673776;0.817852154;0.809755244;0.802713278;0.796708244;0.789343051;0.782954245;0.777428224;0.770638669;0.764657689;0.760033939;0.756629475;0.750622244;0.745772349;0.74202139;0.739320872;0.734724519;0.733475891;0.730339654;0.728193016;0.727012045;0.723423332;0.724141897;0.722455889;0.72171002;0.721898371;0.723022178;0.725088996;0.724750525;0.725352685;0.726906616;0.729431936;0.73295539;0.737511184;0.739593515;0.742702683;0.746879237;0.752175447;0.756930426;0.762529208;0.767579116;0.773270334;0.778140695;0.786330947;0.792558448;0.798514264;0.804932495;0.812396041;0.81856258;0.825825997;0.831834806;0.838987907;0.847326638;0.852038558;0.860404223;0.865745534;0.872899157;0.878317933;0.88273388;0.889126129;0.893035674;0.897312715;0.900623367;0.902483554;0.905598971;0.905128102;0.90558474;0.907208017;0.906668199;0.907303291;0.904445319;0.902057467;0.899487055;0.894946515;0.890954998;0.887574385;0.88311822;0.877327786;0.870266865;0.86454119;0.859373949;0.852062764;0.8456059;0.83927315;0.832349352;0.826598637;0.819604274;0.811368607;0.805403546;0.798175611;0.793071228;0.784498934;0.779102906;0.774730516;0.767454676;0.761697968;0.75775973;0.752310655;0.747739041;0.743690207;0.73861878;0.734650233;0.731732569;0.729823441;0.72563583;0.724510962;0.723069535;0.721616727;0.71774834;0.718191907;0.716219376;0.718513751;0.715067046;0.715882762;0.717629031;0.716958852;0.720591758;0.721809506;0.723984849;0.72650735;0.727822017;0.730910592;0.735699824;0.739438382;0.741304454;0.746488078;0.751635864;0.756868492;0.760581234;0.766718077;0.773167423;0.777305934;0.784783225;0.790885739;0.798010923;0.803815983;0.810685619;0.818659957;0.825380918;0.830853357;0.837489272;0.845334789;0.851971322;0.859189988;0.864046712;0.87204541;0.87853184;0.882207118;0.886932209;0.892704084;0.896133021;0.900666629;0.902955374;0.90638727;0.9076322;0.910048037;256.0570574;8;0.265;2.499263201;0.793040293;6.960896903;-1.75;;0.119691838;56.86104285;;;;
0.913417146;0.911113786;0.913329458;0.910028198;0.907883717;0.906895931;0.903654384;0.89907028;0.894797631;0.88920487;0.884201587;0.879254226;0.87262541;0.864673151;0.858009995;0.852576289;0.843522341;0.837412727;0.829007251;0.821094105;0.814294619;0.806212797;0.79918529;0.793184589;0.785820554;0.779348977;0.771603364;0.767095823;0.761098378;0.754120457;0.75084118;0.744948262;0.740200989;0.736541558;0.733925595;0.728825038;0.72822125;0.725141583;0.723043248;0.718532249;0.718353983;0.715757685;0.717436489;0.716706364;0.716904096;0.717206574;0.716743792;0.71974505;0.720329702;0.721859003;0.724353049;0.727840213;0.73038545;0.734380839;0.737426686;0.74153174;0.746749165;0.750685907;0.756914711;0.76185316;0.768031673;0.774520033;0.780365909;0.787175301;0.79368461;0.8013977;0.808590352;0.815042323;0.822306141;0.830689302;0.837848457;0.843783135;0.850908111;0.859274357;0.86557166;0.872446109;0.877185066;0.883223214;0.887989402;0.892931242;0.897913595;0.900546444;0.904294359;0.905792868;0.908440982;0.908899905;0.907196237;0.910003079;0.907316898;0.90579921;0.903159115;0.899539259;0.898124917;0.894447217;0.888436068;0.883473464;0.878468622;0.871403705;0.865674443;0.858704234;0.853014255;0.846094825;0.837976384;0.831073212;0.825346402;0.818371911;0.810149913;0.803033567;0.796989481;0.789629464;0.783289823;0.777945323;0.771207532;0.765159755;0.758153974;0.754204745;0.748732194;0.74409593;0.740407609;0.736665892;0.732735909;0.729332873;0.724480471;0.723618298;0.720270067;0.717905897;0.716499638;0.716030912;0.713141512;0.713250295;0.713506666;0.713403677;0.714228117;0.71263511;0.71531497;0.715575414;0.716770793;0.718916532;0.722038237;0.724133569;0.727807668;0.730442328;0.734764113;0.738869738;0.743482179;0.748028906;0.753163418;0.758012647;0.763977361;0.769564419;0.776096118;0.783586673;0.789703489;0.796838527;0.802654414;0.8095342;0.817512385;0.824238911;0.83212117;0.838782821;0.84665336;0.853319121;0.859026729;0.865455305;0.873490004;0.878410697;0.885584946;0.890092588;0.895672419;0.899457783;0.902509001;0.906268095;0.909702226;0.91095355;0.91337805;257.057056;8;0.266;2.493587303;0.784671533;6.71700938;-1.748333333;;0.11996428;56.81558837;;;;
0.91174837;0.912774852;0.911643302;0.911688472;0.909546719;0.905167072;0.903420189;0.899769138;0.895275626;0.890585579;0.883714643;0.878182436;0.873391509;0.865955947;0.859272956;0.851397864;0.844751569;0.836896565;0.830211094;0.822291087;0.815481703;0.809750237;0.80035977;0.794357755;0.786992822;0.780600937;0.775163597;0.768269079;0.762521473;0.758021384;0.752964025;0.748696104;0.743883698;0.740166126;0.73463089;0.732349479;0.728253562;0.725170308;0.723068692;0.721925033;0.721723993;0.71911216;0.71744382;0.717500036;0.720229774;0.718022994;0.720082705;0.719728556;0.723413;0.725238079;0.727757174;0.729768687;0.732310833;0.734630277;0.740891316;0.742869293;0.746688409;0.753071768;0.756838588;0.762055754;0.768441523;0.775444652;0.781569581;0.788368617;0.793786325;0.802563761;0.807684234;0.815881826;0.823476003;0.82948137;0.836628104;0.842546284;0.849656972;0.858006183;0.86517585;0.870972152;0.875850306;0.881860959;0.886596202;0.891238446;0.89623234;0.89887385;0.902624122;0.904131147;0.906781293;0.907239993;0.905533922;0.906817601;0.905643058;0.904116741;0.901771685;0.89783187;0.896402685;0.892707599;0.887453921;0.883010616;0.877225819;0.871300062;0.865816156;0.860013895;0.854299995;0.847362161;0.839225551;0.834718137;0.826566223;0.819580081;0.813718663;0.806586241;0.800528044;0.793165529;0.786820639;0.779495812;0.774750652;0.7689702;0.762150307;0.75780134;0.752356007;0.747940993;0.744103694;0.740368434;0.736378174;0.733441981;0.730380558;0.727115471;0.724612549;0.721575351;0.719898993;0.719409269;0.719850058;0.717877309;0.716843294;0.716737544;0.717559311;0.719314215;0.718659237;0.720716021;0.723540426;0.725734143;0.726412406;0.729620616;0.733444307;0.737556027;0.741146071;0.743745028;0.748458862;0.751792636;0.759248535;0.762949896;0.768901768;0.775520366;0.782021659;0.787133964;0.793240516;0.800371903;0.806186532;0.813498548;0.821060889;0.827801952;0.83570242;0.842381532;0.847834666;0.854508435;0.862456131;0.868848676;0.874711734;0.880226593;0.887124562;0.891368039;0.896969378;0.901167002;0.90385737;0.907887442;0.908042605;0.910844675;0.911712728;258.0570598;8;0.265;2.501925512;0.78976234;6.621665124;-1.758333333;;0.119564473;56.77013365;;;;
0.908391827;0.90934655;0.908138642;0.905472114;0.905876849;0.901407647;0.89805219;0.895813893;0.891214147;0.887544963;0.880654372;0.875099533;0.868842763;0.862813272;0.856092446;0.850184577;0.84149553;0.835985401;0.829240803;0.821260096;0.814392319;0.806245319;0.799151085;0.793088246;0.785661861;0.779206992;0.773708679;0.767292146;0.761535956;0.756994005;0.751235771;0.747585058;0.742730633;0.738973677;0.735205867;0.731074068;0.726934387;0.724711655;0.724751816;0.720471961;0.720225851;0.717564277;0.719181348;0.718391506;0.718531845;0.719602838;0.718262514;0.721211152;0.72174575;0.723226156;0.725671555;0.729109166;0.731222543;0.735556382;0.738556935;0.742615832;0.747784787;0.751192655;0.757853825;0.762745241;0.768873903;0.774781617;0.780565571;0.7869275;0.792677434;0.799048729;0.806455773;0.814921389;0.820326889;0.828053497;0.835127481;0.840967596;0.84799955;0.85626609;0.860945168;0.868132336;0.873832831;0.879739475;0.884364062;0.888306266;0.893266178;0.895867342;0.899579132;0.901032716;0.903630647;0.904032028;0.905600295;0.905001535;0.902238555;0.900639416;0.898733576;0.894585173;0.892676152;0.888889635;0.884431984;0.879977933;0.87417855;0.867106733;0.861452858;0.856809085;0.849404875;0.844190002;0.836014872;0.829058829;0.823275351;0.816243312;0.810332718;0.802033857;0.795181149;0.789616017;0.783215221;0.777806945;0.771008592;0.765154124;0.76023386;0.755235584;0.750482597;0.746089685;0.74064802;0.735575471;0.73233553;0.728671863;0.726753543;0.723542535;0.722378319;0.71993917;0.718460542;0.717923204;0.7149683;0.716297451;0.715210686;0.715050019;0.715818266;0.71417199;0.716799584;0.71700871;0.718155291;0.720253153;0.723326087;0.727406785;0.7290027;0.731593032;0.735413674;0.739926512;0.745772799;0.748994899;0.753561875;0.758882628;0.76570285;0.769779201;0.776250576;0.781516949;0.789598673;0.794520321;0.802555126;0.809367759;0.817279669;0.823936709;0.829344272;0.8359082;0.843682039;0.850241423;0.858063604;0.864684162;0.870054907;0.876742005;0.880963313;0.885644441;0.891371329;0.894753936;0.899239586;0.901474503;0.904853633;0.906043419;0.908399665;259.0570409;8;0.266;2.472793218;0.790825688;6.667663037;-1.723333333;;0.120973077;56.72467996;;;;
0.908409302;0.909416345;0.908260722;0.908279312;0.906104862;0.902254714;0.900906402;0.896201388;0.891655255;0.888166908;0.882191711;0.875811167;0.871572887;0.863612993;0.856936202;0.851491431;0.844830961;0.836960902;0.830260625;0.822324893;0.815502159;0.807401012;0.800545574;0.794337298;0.789323165;0.780553619;0.775510299;0.768475029;0.762741491;0.758222313;0.754844279;0.748861925;0.744033235;0.74030005;0.73761753;0.732455727;0.73179804;0.728669624;0.726528094;0.725146006;0.721764888;0.722485298;0.720796363;0.720044285;0.720225651;0.721342041;0.720049758;0.723046521;0.723630745;0.725167922;0.727673569;0.731174203;0.734593649;0.737756198;0.740831777;0.744973173;0.750229985;0.7545229;0.759094153;0.764553153;0.770907367;0.775784716;0.781611254;0.788396854;0.793802349;0.802192737;0.808041641;0.816187951;0.82343548;0.829426167;0.836558;0.842462177;0.849556171;0.857679543;0.862559797;0.868470992;0.875602214;0.881032331;0.883927117;0.889764049;0.892898893;0.895553666;0.899317488;0.900824333;0.903474202;0.903928573;0.905548765;0.905002016;0.902290821;0.900744204;0.899088364;0.897770179;0.892936567;0.889202415;0.884964318;0.880553596;0.874799071;0.867771966;0.86207666;0.857648048;0.851953386;0.845025975;0.836894264;0.829981536;0.824240693;0.81725214;0.811385146;0.804248698;0.796259004;0.790802522;0.784448196;0.779086777;0.772336805;0.766532384;0.761662408;0.756442572;0.751711771;0.747682708;0.741921964;0.738640694;0.73651608;0.73041577;0.728129001;0.725542735;0.723812607;0.721401574;0.719956005;0.719453364;0.716533645;0.717897645;0.716851103;0.716732859;0.717542112;0.715940972;0.718618339;0.718878071;0.72009057;0.722232801;0.725368515;0.729514323;0.731175605;0.733840872;0.737545849;0.742337898;0.747336116;0.751591883;0.756044123;0.761698361;0.767637716;0.772753804;0.778133961;0.784789799;0.790891981;0.798004499;0.803804964;0.810671287;0.8176489;0.825348486;0.83081233;0.83744215;0.845280079;0.851909931;0.857441603;0.863966389;0.870634786;0.876840796;0.881571743;0.888404899;0.89114296;0.89519096;0.89901454;0.901552867;0.904733062;0.905974895;0.908383164;260.0570328;8;0.266;2.483992894;0.79266055;6.929250727;-1.751666667;;0.120427641;56.67922578;;;;
0.905064072;0.906034471;0.904837763;0.902064121;0.902584674;0.898612004;0.897314183;0.892500514;0.887883622;0.884680743;0.880431417;0.87317753;0.868136475;0.862654722;0.855956097;0.849387366;0.84139836;0.835905375;0.829179042;0.821217731;0.814366417;0.808592531;0.801519167;0.795100473;0.788065942;0.78164004;0.776171408;0.771002228;0.765178446;0.760529409;0.753842173;0.75048916;0.746177749;0.742385845;0.73802841;0.734432437;0.731266767;0.730551433;0.72837018;0.726066173;0.723533045;0.724219367;0.722498971;0.721719377;0.72187569;0.722967265;0.723991283;0.724628381;0.725196171;0.726716351;0.729206802;0.732693931;0.736302564;0.739254397;0.742322822;0.746457621;0.751709251;0.755987403;0.761967909;0.766966887;0.772254737;0.777095608;0.782888368;0.789641607;0.795014782;0.803722601;0.80959472;0.817020255;0.824534017;0.830498502;0.837604492;0.843482155;0.850552915;0.856409212;0.863508714;0.86939907;0.874040343;0.879969599;0.884619415;0.888153629;0.893132972;0.895752998;0.899485233;0.900956846;0.903574499;0.903994081;0.902245436;0.901668207;0.902257819;0.900676082;0.896905169;0.89426793;0.892770073;0.889001958;0.884129943;0.879702262;0.873925922;0.86724727;0.863715805;0.856715823;0.850998801;0.844048248;0.838323256;0.831367434;0.823192446;0.818558704;0.810285048;0.805483369;0.79702851;0.791978685;0.785590423;0.780207512;0.773430713;0.768167273;0.762715848;0.758750133;0.753277553;0.748684159;0.744149922;0.739034875;0.735073864;0.73206581;0.730120018;0.726475783;0.725708371;0.723257049;0.721770851;0.721230567;0.718277021;0.719611793;0.718535284;0.718389444;0.719174465;0.717551858;0.720207844;0.72044829;0.721630745;0.723772025;0.726893786;0.730095214;0.732678629;0.735336533;0.739034743;0.74382155;0.746339534;0.750674217;0.755883941;0.761975231;0.766020482;0.772102032;0.778576319;0.783655279;0.78972443;0.796812884;0.802579662;0.809408903;0.817340049;0.821627275;0.829440055;0.836024403;0.841369969;0.850395507;0.855741278;0.862146338;0.867698835;0.873623302;0.877316721;0.883804603;0.887831889;0.891258511;0.895783098;0.898055464;0.901463795;0.902681204;0.905060359;261.0570378;8;0.266;2.474950707;0.797421731;6.861171482;-1.75;;0.120867622;56.63377101;;;;
0.906727676;0.907689327;0.906486108;0.90645356;0.90422692;0.90306864;0.89981776;0.896013345;0.891732357;0.88612392;0.881841221;0.876276667;0.86948579;0.863975546;0.857255129;0.851765189;0.845055546;0.837142205;0.830399615;0.822424932;0.81555939;0.809361987;0.802692592;0.795327369;0.789229151;0.782653321;0.77732446;0.771164861;0.765328153;0.760714027;0.755004779;0.751183937;0.746279124;0.742475507;0.739221984;0.734503276;0.732493528;0.730606895;0.728415324;0.727190348;0.723559008;0.724238702;0.722511177;0.721723169;0.721869436;0.722952189;0.722652288;0.72459933;0.725157962;0.726667548;0.729149237;0.732627909;0.737136115;0.739171207;0.742228989;0.746352038;0.751592389;0.754826584;0.761796216;0.766812696;0.773047048;0.776480865;0.784102634;0.790841496;0.796207381;0.803473905;0.809997338;0.816114972;0.823323216;0.831445991;0.836362186;0.844631414;0.850997208;0.857557149;0.862699787;0.869862527;0.875199946;0.881137401;0.885796141;0.889975914;0.893739249;0.896946421;0.898629432;0.901591966;0.901928932;0.902343374;0.90392378;0.903334871;0.903915075;0.902326804;0.898550844;0.895910919;0.893058942;0.8887009;0.884541642;0.879478676;0.875379476;0.86829992;0.862552782;0.85807315;0.849846786;0.844869536;0.837175675;0.830216172;0.824435052;0.817405092;0.811497557;0.804320218;0.798214678;0.790797795;0.784402682;0.779004038;0.772781223;0.768345984;0.761468928;0.757491001;0.751997168;0.747379422;0.7436404;0.739139523;0.735118102;0.732149106;0.730193646;0.725753864;0.725765138;0.723303058;0.721317191;0.717899099;0.718300213;0.716285229;0.718539817;0.718387447;0.715827473;0.717531373;0.720179364;0.720413416;0.721587123;0.723717479;0.726830517;0.728885298;0.732599743;0.735245126;0.738932256;0.743709091;0.74587419;0.751961758;0.757149288;0.763018748;0.765845939;0.773319199;0.777416082;0.784848396;0.790909206;0.797986746;0.803747082;0.810571744;0.81611959;0.82513346;0.830589718;0.837171723;0.844966318;0.851548284;0.856894696;0.863504457;0.86886596;0.875483365;0.88094776;0.887307952;0.89039953;0.894381625;0.897515262;0.900605323;0.903160831;0.904363503;0.906730286;262.0570333;8;0.266;2.483244366;0.795955882;6.928057597;-1.753333333;;0.120463942;56.58831667;;;;
0.908798858;0.907813154;0.906937362;0.906762934;0.904627396;0.903645553;0.900085433;0.89482972;0.893077414;0.887544363;0.88090607;0.875936115;0.871120416;0.865230695;0.859035921;0.851197965;0.844585512;0.836763966;0.830109897;0.822237095;0.815439314;0.809739345;0.802734961;0.794401083;0.789431573;0.7830781;0.776747346;0.770831897;0.764885204;0.759507788;0.755673626;0.750185698;0.745378485;0.741668452;0.739007285;0.733870319;0.733235017;0.730132748;0.728020239;0.725925511;0.723318374;0.724070132;0.72241513;0.721699801;0.72192086;0.723077466;0.721827511;0.724870163;0.725504024;0.727092419;0.729652982;0.733212602;0.734299341;0.739488951;0.743070837;0.747288974;0.750465058;0.755368487;0.761239551;0.766718491;0.770695595;0.777996653;0.783853199;0.788998016;0.79655879;0.802573971;0.810069573;0.816270647;0.823559063;0.829596759;0.836774896;0.845136182;0.849868804;0.858255697;0.862977945;0.868941295;0.876211385;0.882258718;0.885253234;0.889241103;0.894284933;0.89697459;0.900774358;0.902319234;0.905008883;0.905506887;0.903836051;0.903337633;0.904008606;0.902513333;0.89882678;0.896279342;0.894191871;0.889905029;0.885183346;0.88021166;0.876285195;0.869783455;0.864107411;0.857189461;0.851545314;0.846180674;0.839018575;0.832132161;0.826424132;0.819468657;0.812779308;0.806536049;0.798149261;0.793171053;0.786857526;0.781023613;0.774839614;0.769089911;0.763649771;0.75771287;0.752999399;0.749433981;0.744358839;0.741581175;0.737880082;0.733527374;0.730755649;0.728641701;0.725269713;0.722888041;0.721469628;0.72099573;0.718107731;0.71950715;0.718495353;0.718413968;0.719263028;0.72105057;0.720426788;0.720733302;0.722221955;0.725071602;0.72738565;0.730471976;0.733319029;0.736053213;0.739832854;0.744705542;0.746990529;0.753824077;0.758688381;0.762800373;0.767454232;0.773049463;0.779588745;0.784732575;0.791945828;0.798029713;0.803869533;0.811865146;0.818789644;0.825549396;0.833466074;0.840159648;0.845623454;0.852305638;0.858692775;0.864471758;0.869943027;0.876736083;0.882255288;0.886640183;0.891962608;0.895921408;0.900497076;0.902823652;0.904862762;0.907582438;0.90670315;263.057024;8;0.267;2.491014775;0.793040293;6.88802357;-1.766666667;;0.12008817;56.54286255;;;;
0.910130323;0.907933601;0.906905816;0.90705054;0.905000443;0.904071745;0.900948829;0.895458582;0.891029292;0.887761678;0.881796445;0.876915579;0.871585859;0.863761684;0.857215393;0.851895455;0.845360805;0.837614596;0.831035247;0.823218429;0.816514483;0.80853029;0.802071732;0.795699899;0.788437707;0.782149021;0.776819487;0.770422922;0.764769309;0.760327234;0.755057101;0.751123747;0.746374875;0.742720813;0.737215024;0.735037502;0.73101119;0.727998928;0.725970318;0.724902253;0.724778592;0.722248139;0.720665683;0.720019356;0.720304793;0.721523944;0.723686877;0.723442108;0.724135451;0.728157942;0.72845814;0.732016199;0.736667796;0.738844682;0.742048684;0.746323635;0.751722937;0.754841586;0.761948186;0.767451821;0.771533307;0.777497209;0.78481786;0.791703339;0.79721698;0.803748164;0.811316497;0.817598044;0.82497087;0.831092572;0.838359524;0.846813673;0.851641289;0.860131526;0.864956562;0.871390209;0.878421474;0.881998913;0.888012751;0.892047855;0.897142686;0.899889182;0.903428541;0.905359443;0.90476779;0.90534825;0.9070967;0.906680585;0.904101872;0.90268845;0.902440551;0.899643816;0.895298408;0.891707778;0.88697142;0.880889708;0.876999717;0.870077586;0.864482209;0.85764168;0.85207712;0.845279209;0.839702302;0.83289177;0.82486422;0.817994901;0.81224704;0.804466885;0.797720974;0.792011657;0.785770991;0.778160223;0.771629928;0.767392021;0.761049337;0.757209699;0.75185288;0.746531657;0.743770499;0.73920548;0.735333449;0.732508435;0.727739553;0.726393366;0.723111574;0.720813575;0.719474202;0.719078709;0.716266709;0.715411498;0.716790077;0.716776968;0.714353664;0.716193379;0.716089558;0.719343315;0.720651246;0.722917111;0.726166708;0.726938781;0.730893026;0.734456171;0.738839221;0.74156764;0.746089143;0.74963587;0.754986627;0.75973873;0.765950939;0.771618904;0.776408731;0.783450769;0.789667226;0.796779154;0.80280987;0.809793132;0.816456678;0.824708474;0.830291217;0.837045247;0.845009427;0.851768256;0.857292135;0.864091073;0.869642798;0.876519416;0.881189011;0.886388606;0.891932296;0.895487016;0.900145013;0.902555506;0.90528875;0.907481295;0.907584841;264.0570204;8;0.268;2.492017932;0.791208791;6.728403649;-1.775;;0.120039829;56.49740816;;;;
