data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST;;;;;;
0.818371527;0.819183529;0.817716042;0.817301309;0.814573101;0.812876391;0.80879511;0.805701196;0.800570075;0.796551442;0.791717112;0.786840394;0.781195742;0.774218782;0.768393538;0.761243867;0.755194957;0.747812509;0.741485619;0.733801655;0.728023735;0.721401701;0.714268875;0.708052892;0.702549803;0.695916979;0.689945893;0.684803182;0.680006937;0.674528668;0.671484311;0.666892605;0.663304671;0.657093258;0.655425921;0.651147742;0.647798105;0.645344173;0.643759795;0.643025182;0.643126833;0.64071215;0.639139896;0.638399559;0.63848615;0.639400171;0.641147618;0.642339725;0.643814686;0.644728852;0.646497666;0.649142426;0.652690873;0.656461846;0.659051011;0.661845438;0.665661224;0.670371493;0.676213094;0.679295008;0.686206179;0.692681042;0.697662783;0.702640444;0.710158412;0.71656162;0.721531243;0.729164358;0.734430638;0.742223443;0.748765615;0.753955744;0.760211769;0.767572696;0.773615873;0.780629469;0.786404336;0.791175066;0.794226255;0.798434149;0.803866506;0.807428174;0.808342263;0.810715341;0.813247765;0.813895733;0.815590556;0.815001704;0.812135388;0.810314353;0.809534913;0.806435984;0.803815626;0.799883259;0.794850842;0.790389553;0.785299939;0.779691705;0.774234447;0.769420932;0.762241169;0.756208847;0.748838293;0.742561499;0.737333749;0.730744627;0.722789622;0.717367085;0.709827969;0.704759307;0.698241891;0.692609304;0.687847393;0.681557653;0.677173221;0.671426799;0.666240036;0.662042186;0.659507206;0.655747459;0.652499085;0.647506578;0.646543643;0.642962813;0.640278977;0.638463966;0.637496122;0.637359987;0.634699365;0.63287665;0.633847469;0.635034841;0.63474698;0.633802315;0.636096056;0.635865478;0.639853494;0.641311652;0.643631226;0.645591118;0.64743327;0.65178161;0.654876167;0.658220579;0.662548489;0.667914061;0.670478724;0.675746259;0.680851375;0.686772589;0.691484299;0.698765743;0.704887744;0.711690243;0.717516796;0.724063687;0.729222809;0.735377046;0.742559237;0.750812373;0.755302659;0.763338872;0.770054595;0.775424497;0.781966482;0.787134131;0.790852848;0.796228206;0.801931699;0.806601192;0.808346167;0.810985412;0.814650519;0.816005711;0.818410313;497.0549376;8;0.27;1.784612919;0.780040733;5.418250792;-1.776666667;;0.015213244;42.5;;;;;;
0.820069845;0.817645341;0.81962028;0.815956403;0.815895054;0.812657672;0.810599487;0.806944045;0.802702925;0.797853985;0.792494979;0.788256275;0.782744672;0.775856719;0.770111033;0.763045762;0.757078722;0.749785529;0.743538005;0.735942449;0.729343679;0.721355972;0.716666364;0.710541917;0.702945346;0.696215732;0.692716154;0.685269649;0.680536522;0.67516306;0.67217124;0.667656342;0.664142446;0.659313207;0.656410298;0.652204876;0.648926797;0.64654381;0.645030314;0.644367032;0.64181469;0.64219986;0.640701783;0.640038169;0.640203642;0.64119906;0.643030879;0.642348338;0.645876247;0.646884881;0.64875268;0.651501493;0.655159616;0.656214957;0.661756567;0.664679471;0.668572978;0.673488065;0.677432004;0.682695051;0.686958468;0.693544536;0.698956169;0.706827375;0.71173009;0.717861568;0.723962461;0.729969924;0.736958347;0.744954792;0.75034787;0.756915742;0.763294076;0.770786395;0.776963053;0.781793354;0.787781385;0.793774375;0.797778842;0.802596162;0.805485286;0.808530754;0.812921172;0.814933453;0.814637539;0.815365347;0.81715787;0.816668937;0.816748868;0.815524679;0.811510295;0.808516946;0.806546519;0.802185978;0.798718161;0.793369839;0.787956544;0.783656882;0.776713364;0.770961245;0.766076396;0.757911706;0.753055741;0.746839423;0.739286319;0.732775885;0.727140873;0.720393197;0.713605868;0.707128093;0.70069728;0.695158818;0.688939575;0.684293621;0.67892045;0.673641962;0.670599533;0.66494881;0.660261099;0.656574709;0.653843249;0.651043606;0.647583758;0.644073972;0.641460428;0.639715522;0.63881812;0.638753255;0.636164504;0.637230324;0.636828523;0.636727268;0.635965801;0.635657575;0.638037233;0.637891829;0.639070743;0.641025415;0.643705647;0.645773535;0.649970545;0.651547071;0.656348177;0.660069848;0.662069335;0.667318221;0.673322775;0.677578152;0.682398516;0.688382047;0.69331152;0.698637092;0.705118435;0.71195877;0.717648794;0.724286474;0.730578051;0.738171588;0.74306625;0.7514225;0.756014694;0.764160263;0.770720205;0.776445398;0.782987402;0.786822043;0.792278244;0.797321161;0.803635097;0.80561442;0.80959991;0.812332379;0.816088436;0.817540791;0.816711106;498.0549262;8;0.267;1.796401106;0.780487805;5.459907281;-1.768333333;;0.015113413;42.5;;;;;;
0.821712915;0.822553437;0.821118775;0.820741574;0.818864807;0.81640677;0.813275011;0.809340504;0.806869025;0.800143653;0.795560031;0.79037277;0.784706391;0.777715165;0.771875427;0.7647184;0.758666976;0.751290677;0.744966875;0.737294998;0.730623104;0.724924573;0.717814044;0.71162591;0.704211611;0.697179142;0.693624218;0.686122325;0.681599349;0.675911666;0.673058647;0.668461859;0.662732724;0.658659015;0.656991892;0.652716774;0.649371878;0.646924476;0.645348504;0.644624243;0.642034756;0.642337222;0.640780098;0.640057722;0.640164777;0.641101526;0.642874038;0.642132295;0.64559874;0.646545832;0.648350444;0.651033976;0.654624258;0.655611751;0.661079203;0.663927488;0.667742267;0.67257387;0.678482139;0.682789483;0.687292791;0.694999841;0.698778247;0.705786475;0.711310536;0.71773591;0.725086593;0.731030263;0.737948272;0.744789833;0.752467993;0.757708458;0.764019375;0.771444324;0.777556283;0.783988661;0.789732741;0.79536476;0.800217647;0.805051653;0.807373196;0.810687212;0.814911762;0.816917633;0.817513305;0.820526482;0.818899162;0.818335292;0.818830841;0.817047232;0.813000694;0.811195722;0.807866765;0.803446237;0.800003563;0.794067091;0.789041439;0.784930509;0.778798209;0.77294214;0.765746343;0.75969818;0.752318983;0.746038545;0.740812249;0.73422508;0.726281036;0.719329334;0.713347166;0.708294033;0.701803242;0.693836152;0.690329703;0.683963243;0.67878952;0.674721783;0.668935371;0.665851653;0.661081534;0.65731816;0.654019374;0.649074928;0.647248349;0.644536173;0.641858064;0.640050676;0.639092425;0.636304347;0.636319487;0.63451177;0.633532281;0.633373888;0.63403548;0.635521459;0.637841767;0.637637086;0.63874228;0.643149376;0.643284249;0.645266718;0.64939473;0.652821218;0.6569379;0.660338157;0.664726627;0.66901258;0.672790978;0.676827099;0.681946565;0.687882785;0.694650483;0.699913212;0.706057734;0.713107247;0.718728115;0.72530623;0.732865415;0.739062578;0.746292888;0.752180257;0.759150891;0.767253922;0.771546164;0.779112719;0.785551568;0.791388241;0.79521406;0.800236523;0.80597429;0.80998666;0.814547715;0.817616733;0.817934943;0.822564435;0.821734492;499.0549247;8;0.268;1.808697139;0.778904665;5.465361304;-1.745;;0.015010667;42.5;;;;;;
0.823383924;0.820904574;0.822826281;0.819113427;0.819808065;0.814789875;0.811625218;0.807880969;0.805317142;0.798636636;0.793198853;0.788943784;0.782043079;0.776352416;0.768098564;0.760992239;0.754984063;0.747643756;0.74081177;0.733708285;0.724699812;0.719024699;0.711927823;0.705744685;0.699566978;0.692230197;0.686164418;0.681271826;0.67585876;0.67085827;0.665362381;0.660915135;0.657459639;0.653580738;0.649811427;0.645633355;0.642374581;0.640002588;0.638491583;0.637822163;0.634624294;0.635619018;0.634091019;0.633387839;0.63350475;0.634442539;0.636207512;0.635449717;0.638892465;0.639807012;0.641569445;0.644200969;0.647729264;0.652188817;0.654027787;0.65895741;0.662857151;0.667509997;0.67291753;0.677880162;0.683628466;0.688989073;0.695178581;0.701278165;0.707756835;0.714198047;0.721560711;0.727783351;0.734435456;0.742365685;0.748945613;0.756588594;0.762905069;0.77033396;0.776444509;0.783722001;0.789674432;0.794377272;0.800034849;0.804397305;0.808987845;0.812302422;0.816607109;0.818540891;0.819361081;0.819379729;0.820550871;0.820001106;0.820512994;0.818748046;0.814683439;0.812355818;0.809636222;0.80524203;0.801828453;0.796927501;0.790935416;0.784378762;0.779907;0.771539834;0.766858471;0.758358933;0.753434613;0.744752104;0.739548094;0.732983215;0.725057288;0.718124898;0.712156715;0.704763542;0.698279112;0.692682641;0.685787424;0.681700285;0.674512533;0.670560027;0.665370098;0.661888119;0.657203463;0.653516876;0.650320529;0.645408456;0.640999201;0.64097816;0.63834563;0.636578107;0.632901792;0.632198311;0.632098383;0.631154069;0.630190408;0.630043163;0.630711677;0.632203061;0.631167042;0.634316145;0.634931132;0.636382085;0.63869042;0.641879212;0.645979703;0.647455123;0.64982139;0.655541088;0.660022825;0.662800151;0.669089574;0.673151686;0.678307324;0.684274828;0.690111362;0.696353116;0.702514124;0.709576033;0.715208676;0.722815257;0.729348869;0.736080502;0.742764279;0.751058299;0.758033882;0.76366931;0.770434742;0.778386027;0.783606328;0.790273284;0.795550952;0.801110012;0.805399353;0.808207815;0.813229818;0.815887222;0.819572388;0.82095552;0.820061696;500.0549133;8;0.269;1.797166229;0.769230769;5.394638576;-1.778333333;;0.015106978;42.5;;;;;;
0.819472792;0.817668824;0.816313617;0.816009644;0.814115957;0.811800516;0.808939195;0.804833793;0.800233246;0.796340281;0.791016703;0.784809938;0.779305414;0.774485729;0.766329633;0.759314554;0.753391809;0.746138031;0.739924998;0.732357793;0.725781452;0.717812644;0.713139427;0.704659845;0.699431601;0.692957821;0.686946775;0.682106554;0.677484021;0.671794853;0.666461758;0.661951467;0.658543166;0.655605011;0.650991875;0.646872684;0.647106023;0.643724054;0.63987075;0.639253155;0.639465177;0.637155277;0.63568143;0.635033932;0.635210441;0.636210947;0.638041279;0.637350316;0.640863647;0.641850329;0.643689242;0.64640225;0.650017714;0.65134663;0.656504764;0.659360401;0.663517376;0.668219349;0.673908154;0.677483342;0.684496163;0.689912253;0.696160101;0.700888948;0.708859657;0.71536421;0.720438033;0.727391079;0.735815173;0.741441119;0.748086356;0.755799014;0.762183358;0.767224998;0.773379532;0.78069342;0.786681735;0.791297907;0.797105387;0.801494969;0.805013788;0.808433385;0.812841526;0.814869174;0.814575706;0.815334412;0.817141757;0.816668367;0.817254184;0.815558594;0.811558226;0.808582076;0.806626734;0.802283433;0.798917069;0.793053763;0.788100306;0.782174655;0.777320447;0.77139717;0.764971915;0.759021756;0.751738622;0.745550169;0.738016904;0.731532547;0.72605313;0.7191831;0.710920951;0.705954768;0.699536779;0.693965482;0.686971079;0.683157962;0.677791318;0.671442038;0.668561227;0.662869052;0.658233228;0.654594818;0.651904494;0.647302203;0.645719315;0.642242999;0.639660037;0.637942884;0.637070482;0.634837289;0.634458892;0.632725524;0.631818976;0.631731389;0.63246167;0.634014669;0.635685012;0.636259579;0.636947753;0.638476325;0.640864188;0.644137258;0.648328196;0.649895348;0.652402638;0.656191278;0.660722692;0.665577357;0.672023758;0.67582095;0.680611501;0.686562214;0.692094979;0.697865501;0.703660373;0.709802507;0.716489571;0.723140258;0.728398119;0.737045948;0.74434947;0.750306581;0.754905078;0.763055302;0.769888773;0.775374729;0.782038544;0.787326649;0.793842001;0.797105791;0.802521467;0.807333601;0.809531723;0.81227925;0.816053072;0.817520278;0.816705732;501.0548658;8;0.266;1.786529203;0.774390244;5.424187399;-1.796666667;;0.015196925;42.5;;;;;;
0.818403985;0.815980039;0.817953498;0.814285736;0.814388237;0.810029389;0.809168484;0.80554648;0.800426349;0.796420453;0.791179659;0.784482094;0.778974205;0.772569358;0.766428376;0.759398864;0.753463579;0.746191094;0.739967713;0.732527649;0.725800285;0.719326287;0.713131806;0.707001847;0.701769133;0.695033426;0.689224867;0.684076901;0.677409061;0.673883703;0.668387463;0.663941384;0.660489247;0.657984102;0.652861703;0.649384907;0.648820974;0.646314979;0.641702608;0.640984554;0.641178409;0.638852038;0.637364394;0.63818512;0.636871262;0.637862544;0.639686074;0.639135707;0.642502181;0.643490485;0.645332934;0.648051171;0.651673298;0.654090406;0.658182102;0.661052072;0.66488596;0.669734467;0.675657898;0.67997055;0.686950495;0.692341076;0.696197101;0.702544673;0.708873849;0.715367949;0.720603322;0.728793399;0.735778278;0.741390822;0.748028774;0.755722341;0.762093404;0.767122131;0.774321288;0.780562026;0.786534891;0.791131089;0.796000166;0.800952584;0.804156528;0.806810474;0.811215004;0.813240225;0.813179206;0.816197413;0.815487839;0.815002409;0.815571905;0.813858602;0.809841056;0.806842074;0.804864479;0.80112151;0.797098972;0.791995051;0.787886693;0.782334076;0.775412142;0.769682198;0.765086349;0.759122247;0.751824223;0.745619597;0.73807934;0.731579542;0.726085446;0.719208642;0.713288458;0.706514833;0.700852967;0.696342595;0.689306978;0.683107883;0.677728582;0.673605984;0.669398536;0.664920776;0.660235659;0.656552733;0.653822301;0.649767636;0.647565993;0.644058214;0.641445993;0.639702751;0.638808921;0.63874765;0.636161551;0.634413899;0.636827119;0.636383059;0.634114185;0.635661717;0.638044142;0.637902421;0.638589318;0.64011839;0.642509302;0.645788131;0.649987698;0.651567878;0.655058974;0.658800772;0.663290437;0.667321445;0.672100834;0.677618132;0.682440291;0.687655225;0.692121691;0.699811181;0.705176821;0.710783437;0.716471107;0.723110959;0.730731428;0.736989892;0.744282034;0.750226839;0.757255181;0.762943074;0.769762481;0.775231434;0.781175665;0.787152137;0.793289335;0.79600058;0.802064932;0.806180919;0.80790243;0.810646203;0.814410171;0.81586909;0.818377161;502.0548949;8;0.267;1.786169477;0.782077393;5.303430095;-1.781666667;;0.015199986;42.5;;;;;;
0.820184515;0.819563784;0.820219138;0.816793366;0.815448193;0.813038791;0.809289209;0.806530077;0.802363633;0.798664289;0.793536897;0.78705599;0.781756699;0.775124527;0.769626927;0.760386409;0.754673777;0.747623005;0.74161598;0.734247773;0.727871428;0.720512193;0.713867438;0.707343708;0.700147193;0.695778207;0.690085156;0.682808742;0.679106925;0.673041644;0.668101724;0.663919;0.660026558;0.657726389;0.652811418;0.649521272;0.649148987;0.644035792;0.642338779;0.641882645;0.638903808;0.640115981;0.638812054;0.638337758;0.638689948;0.639870968;0.638536191;0.64138872;0.641719172;0.642891483;0.644920882;0.647830404;0.65164962;0.654243662;0.65856467;0.66164473;0.665698887;0.670779892;0.674788868;0.680322615;0.685940189;0.691529443;0.697127116;0.702867142;0.710306161;0.716651122;0.722992239;0.729214433;0.736421608;0.742257591;0.749125434;0.754644933;0.761239801;0.768956494;0.775360651;0.780415944;0.786635882;0.791479416;0.797537465;0.800809176;0.805306257;0.809642876;0.811750555;0.814005413;0.815505096;0.818261097;0.816952337;0.81670474;0.815415656;0.814722666;0.812264751;0.809513139;0.807414716;0.802596201;0.799005308;0.793904552;0.787383856;0.782778283;0.777960082;0.770468325;0.765561639;0.759831312;0.752761081;0.746778088;0.739454467;0.733167014;0.725519311;0.718855335;0.713150337;0.706018348;0.702150131;0.694450081;0.689978416;0.683975937;0.678795244;0.672171599;0.668416671;0.663965358;0.659507107;0.656039509;0.653514877;0.648362133;0.647657701;0.644344101;0.641920754;0.640362811;0.639004598;0.636412545;0.635403705;0.635803877;0.635066241;0.635150998;0.636058803;0.634450168;0.637015688;0.637054629;0.637923374;0.641948964;0.642215914;0.645688282;0.649950043;0.651865741;0.654551658;0.658185463;0.662816463;0.668503575;0.671378955;0.67781043;0.683173405;0.686983274;0.693877919;0.699541522;0.705955645;0.710918318;0.719061933;0.723892611;0.731517849;0.737997478;0.74552667;0.75171058;0.758989054;0.764934815;0.771450208;0.777368878;0.782122092;0.788140143;0.793088987;0.798947832;0.803606634;0.806648945;0.811968058;0.81492564;0.815567554;0.817258655;0.82000177;503.0548887;8;0.268;1.794383534;0.778455285;5.430555136;-1.773333333;;0.015130406;42.5;;;;;;
0.823453663;0.824491451;0.823256645;0.820780954;0.819311005;0.815763594;0.81410194;0.809067368;0.803722495;0.799307274;0.793662699;0.787050877;0.781628113;0.774872562;0.769257324;0.762317819;0.754072837;0.746910507;0.738418253;0.730951155;0.724484443;0.716594817;0.709749412;0.704449096;0.696108228;0.691828931;0.686015407;0.678615172;0.674420696;0.668556239;0.663268137;0.659014351;0.655741355;0.650177292;0.648440541;0.644427526;0.641327256;0.639108295;0.637745883;0.63722161;0.634168423;0.631957841;0.633913311;0.633349625;0.633605787;0.631342893;0.633238901;0.635726283;0.636176909;0.637214325;0.63909859;0.641851887;0.645502949;0.648989502;0.652044828;0.654917387;0.661486667;0.666290867;0.669497155;0.676549899;0.680776271;0.686122977;0.692679166;0.699525507;0.705308661;0.711822408;0.71934174;0.725452085;0.73253152;0.74061967;0.747363672;0.755168696;0.76164993;0.769246915;0.775528389;0.782978969;0.789108166;0.793870743;0.799834042;0.804386308;0.807732888;0.811230241;0.815717298;0.817830238;0.817625771;0.820600125;0.820384542;0.820013576;0.820704345;0.819117719;0.815233644;0.812375993;0.81054499;0.806329001;0.802278712;0.796983685;0.79027977;0.784809619;0.778475842;0.772660128;0.765336713;0.759482806;0.752296475;0.746203422;0.738768758;0.732375323;0.724616406;0.717847761;0.712037063;0.704799263;0.69846698;0.69302371;0.686734429;0.680656756;0.675749183;0.670149371;0.66528118;0.659747643;0.656461169;0.651757785;0.649195445;0.644464826;0.643250071;0.639884691;0.637406325;0.635788208;0.635010042;0.63169857;0.632578988;0.630932956;0.630108392;0.630099729;0.630906932;0.632535949;0.631639963;0.63309717;0.63569356;0.637293094;0.639752399;0.643058043;0.643828262;0.649005201;0.651545664;0.655024132;0.659488726;0.664140807;0.667841321;0.674743532;0.68002838;0.686130489;0.690702135;0.697840076;0.703252184;0.709664339;0.717814448;0.724565433;0.72992391;0.738676486;0.746087208;0.752161449;0.759324687;0.765152792;0.772119123;0.778721927;0.784551143;0.792613614;0.796668332;0.801932554;0.806464755;0.810694644;0.814103653;0.818656641;0.81916607;0.820730353;0.823350676;504.054884;8;0.269;1.796687892;0.769230769;5.552984485;-1.765;;0.015111;42.5;;;;;;
0.817701819;0.817746746;0.816845025;0.81620223;0.813638754;0.812105696;0.808184661;0.805253945;0.799823794;0.795607874;0.79036104;0.78546308;0.780018822;0.774025731;0.76593038;0.758974452;0.753109465;0.745907573;0.739260706;0.732233415;0.725711535;0.717792369;0.713148816;0.704738819;0.69912569;0.691938716;0.687024819;0.681244559;0.677561034;0.671073508;0.665693851;0.661356434;0.658005667;0.655595228;0.650563299;0.646486493;0.644266457;0.64105084;0.639635463;0.639062942;0.635964208;0.637056198;0.635627221;0.635024375;0.635243664;0.636286597;0.6381602;0.637514245;0.637691509;0.642107456;0.643994476;0.646756855;0.649021994;0.651478185;0.655849197;0.659928513;0.663804379;0.668696374;0.673344662;0.677832087;0.682044977;0.687378589;0.693921663;0.700789916;0.706529446;0.713002523;0.719990473;0.726551159;0.733591099;0.739261144;0.745949959;0.753697205;0.760118303;0.767653169;0.773870873;0.780361865;0.786289811;0.791988786;0.79523354;0.799645125;0.80462271;0.808101018;0.811994726;0.812807015;0.814410609;0.81522584;0.81709076;0.816674291;0.81397892;0.812331168;0.811731315;0.808810433;0.804856648;0.802622747;0.796202689;0.79350586;0.78696361;0.781500003;0.774663948;0.769014916;0.763292971;0.756155749;0.748955417;0.742843399;0.737776147;0.728962983;0.723546039;0.716737532;0.709336604;0.703608618;0.69723477;0.691749011;0.685481567;0.679391369;0.674471083;0.67063651;0.664941232;0.661985621;0.657339048;0.653438064;0.647816068;0.646138268;0.641829855;0.640011346;0.639365019;0.637692852;0.633487187;0.63350934;0.630999341;0.632658524;0.631794093;0.631747919;0.632522272;0.630774193;0.633192671;0.633079511;0.636601861;0.638661659;0.641197641;0.642272223;0.645229605;0.648828308;0.652906014;0.656366108;0.660328195;0.663208795;0.668983015;0.673755492;0.679011047;0.68508052;0.69052882;0.695007855;0.701285098;0.708462231;0.714430161;0.720903729;0.728581957;0.734892103;0.742233853;0.748230789;0.755309796;0.76104276;0.767914007;0.77562989;0.78012304;0.786154196;0.791978273;0.796698947;0.800699542;0.805533509;0.809293205;0.812098345;0.815925288;0.817450125;0.81669299;505.0548806;8;0.266;1.779722536;0.774390244;5.379843103;-1.76;;0.015255047;42.5;;;;;;
0.821808298;0.822887107;0.82169057;0.821553302;0.819107689;0.816748707;0.813909936;0.80848089;0.805834166;0.7996751;0.794486826;0.790404068;0.782482509;0.778225745;0.770179286;0.763273954;0.756288637;0.74793411;0.741851221;0.734409902;0.727960125;0.720117477;0.713379654;0.708003821;0.702128078;0.695527148;0.689768059;0.682429196;0.678255237;0.67253009;0.66752344;0.663272906;0.658962982;0.656612997;0.651644654;0.648588409;0.647976402;0.642317078;0.640963193;0.640452636;0.63741818;0.63857451;0.637212273;0.636677885;0.636967796;0.638083949;0.63668215;0.639463698;0.639722641;0.641731648;0.643992852;0.646974699;0.649318294;0.653986932;0.656035497;0.660853885;0.664896892;0.669694455;0.67394163;0.679156428;0.685511761;0.691024941;0.697761943;0.702998357;0.708728458;0.715360177;0.720558575;0.729068611;0.736203703;0.741964836;0.748757393;0.756613352;0.763148693;0.770803339;0.777146841;0.782144637;0.788307351;0.79309808;0.798082172;0.803158269;0.80675936;0.809278921;0.813817974;0.815985671;0.816764053;0.816927539;0.818681134;0.818354072;0.817414289;0.816578763;0.813688993;0.810867251;0.808883839;0.804882922;0.800244792;0.795035953;0.791032033;0.783757088;0.778794914;0.773179166;0.766217006;0.760401655;0.753248767;0.747186724;0.739784677;0.733421622;0.725701237;0.718967118;0.713191036;0.705990915;0.701897493;0.694290583;0.689750623;0.683682942;0.678437354;0.671579926;0.668573718;0.663013391;0.658503261;0.654985469;0.652411674;0.647206063;0.64645348;0.643088162;0.640613174;0.639002096;0.638237803;0.634943901;0.635845063;0.634222649;0.633425805;0.633449268;0.634293874;0.635966462;0.635115976;0.636794821;0.639277571;0.640939353;0.643467187;0.646562097;0.647696686;0.652962406;0.655599108;0.659182605;0.663761541;0.667545761;0.672220452;0.67606553;0.681067179;0.687198511;0.694164244;0.699625801;0.70597331;0.713228768;0.719057401;0.725850291;0.733632223;0.738113977;0.747513806;0.753639553;0.758409793;0.76674727;0.77377545;0.779464575;0.783763824;0.790617318;0.795943887;0.801236598;0.807819131;0.810068182;0.813976023;0.816846744;0.820746092;0.822348151;0.821676791;506.054877;8;0.266;1.802376342;0.77484787;5.440359988;-1.761666667;;0.015063309;42.5;;;;;;
0.82337161;0.824184826;0.822724967;0.822326082;0.819621189;0.817951699;0.813907271;0.810856846;0.805948953;0.800719181;0.796293041;0.789408678;0.783726554;0.776759301;0.770861844;0.763686492;0.757615105;0.750213288;0.74223041;0.736174604;0.727122639;0.721401155;0.714936772;0.708049483;0.70043082;0.695909616;0.689935274;0.6823861;0.678086205;0.67206565;0.669317443;0.664884306;0.658678716;0.655326455;0.650933803;0.649419549;0.64608555;0.643645359;0.642073028;0.640421297;0.638098728;0.635700587;0.637475329;0.636733761;0.636816833;0.637725189;0.636118864;0.638689101;0.638735186;0.643015597;0.644768905;0.647395241;0.649677952;0.651840566;0.657231182;0.659995834;0.663718917;0.668450333;0.67424954;0.679314028;0.68531714;0.690564442;0.697014612;0.702296519;0.709443538;0.715383273;0.721529354;0.729804421;0.7366927;0.74221452;0.748754777;0.75635001;0.762621374;0.770004008;0.776070904;0.783295169;0.789196472;0.794822316;0.799447687;0.803751273;0.809288066;0.812567204;0.813439932;0.816533746;0.818285693;0.818914641;0.820597694;0.820003569;0.81941977;0.818250848;0.814554865;0.811475781;0.809419398;0.80498242;0.800377814;0.79557814;0.790543579;0.784906851;0.777835252;0.771963332;0.764746196;0.758685386;0.753718067;0.744987136;0.739536681;0.731441595;0.725165799;0.718198206;0.712188072;0.704756577;0.698631384;0.69260581;0.686597157;0.681548852;0.676075771;0.671186444;0.665110781;0.6624135;0.657681206;0.653951165;0.649916183;0.645757151;0.644811495;0.641246936;0.638576328;0.636772417;0.635815887;0.63232505;0.633032145;0.631210812;0.630212577;0.630032619;0.630669772;0.632126466;0.634412426;0.634169077;0.634887749;0.639585364;0.641887943;0.642956422;0.645648669;0.649234675;0.653036636;0.65634791;0.660638898;0.665965489;0.669037213;0.675999859;0.680680582;0.686514506;0.693527068;0.697570886;0.704892269;0.711917475;0.717510365;0.724060949;0.73158979;0.740137394;0.744947456;0.753218193;0.760169839;0.765785841;0.772530125;0.777928838;0.784506376;0.791317323;0.796138268;0.801430337;0.807431916;0.811837225;0.815434607;0.819391271;0.81967432;0.823437612;0.823412598;507.0548625;8;0.267;1.803788183;0.773279352;5.552967139;-1.758333333;;0.015051518;42.5;;;;;;
